pressure_series__bar,reference_pressure_round__bar,filename,time__s,pressure__bar,mass__g,mass_flow_rate__g_per_s,basket_pressure__bar
9.0000,9.0000,9-3.txt,24.5300,9.1910,1.7790,0.3015,8.8952
9.0000,9.0000,9-3.txt,24.6240,9.2067,1.8064,0.2895,8.9115
9.0000,9.0000,9-3.txt,24.7180,9.2338,1.8136,0.2895,8.9385
9.0000,9.0000,9-3.txt,24.8110,9.2015,1.8084,0.2929,8.9061
9.0000,9.0000,9-3.txt,24.9040,9.1985,1.8290,0.3217,8.9018
9.0000,9.0000,9-3.txt,24.9970,9.1880,1.9434,0.3610,8.8893
9.0000,9.0000,9-3.txt,25.0900,9.2120,2.0188,0.3692,8.9129
9.0000,9.0000,9-3.txt,25.1840,9.2570,2.0352,0.3666,8.9581
9.0000,9.0000,9-3.txt,25.2770,9.2052,2.0443,0.3669,8.9063
9.0000,9.0000,9-3.txt,25.3700,9.2052,2.0549,0.3526,8.9070
9.0000,9.0000,9-3.txt,25.4630,9.1888,2.0453,0.3401,8.8911
9.0000,9.0000,9-3.txt,25.5560,9.2150,2.0674,0.3597,8.9164
9.0000,9.0000,9-3.txt,25.6500,9.2577,2.1145,0.3845,8.9579
9.0000,9.0000,9-3.txt,25.7430,9.1985,2.1577,0.3996,8.8979
9.0000,9.0000,9-3.txt,25.8370,9.2067,2.2361,0.4033,8.9060
9.0000,9.0000,9-3.txt,25.9300,9.1820,2.2529,0.3883,8.8820
9.0000,9.0000,9-3.txt,26.0230,9.2165,2.2418,0.3869,8.9166
9.0000,9.0000,9-3.txt,26.1170,9.2547,2.2298,0.4163,8.9533
9.0000,9.0000,9-3.txt,26.2100,9.2067,2.2610,0.4340,8.9044
9.0000,9.0000,9-3.txt,26.3030,9.2060,2.3043,0.4270,8.9040
9.0000,9.0000,9-3.txt,26.3960,9.1828,2.4403,0.4177,8.8813
9.0000,9.0000,9-3.txt,26.4890,9.2353,2.5186,0.4088,8.9342
9.0000,9.0000,9-3.txt,26.5820,9.2502,2.5345,0.4070,8.9493
9.0000,9.0000,9-3.txt,26.6760,9.2263,2.5518,0.4141,8.9249
9.0000,9.0000,9-3.txt,26.7690,9.2142,2.5869,0.4254,8.9124
9.0000,9.0000,9-3.txt,26.8620,9.1745,2.5556,0.4394,8.8719
9.0000,9.0000,9-3.txt,26.9550,9.2345,2.5672,0.4604,8.9308
9.0000,9.0000,9-3.txt,27.0490,9.2390,2.6671,0.4695,8.9348
9.0000,9.0000,9-3.txt,27.1430,9.2330,2.7277,0.4598,8.9293
9.0000,9.0000,9-3.txt,27.2360,9.1992,2.8291,0.4424,8.8965
9.0000,9.0000,9-3.txt,27.3290,9.1670,2.8617,0.4500,8.8638
9.0000,9.0000,9-3.txt,27.4220,9.2165,2.8747,0.4960,8.9109
9.0000,9.0000,9-3.txt,27.5150,9.2293,2.9487,0.5287,8.9219
9.0000,9.0000,9-3.txt,27.6080,9.2367,3.0790,0.5367,8.9289
9.0000,9.0000,9-3.txt,27.7020,9.1962,3.0511,0.5436,8.8881
9.0000,9.0000,9-3.txt,27.7950,9.1670,3.0535,0.5411,8.8589
9.0000,9.0000,9-3.txt,27.8880,9.1925,3.1328,0.5288,8.8851
9.0000,9.0000,9-3.txt,27.9810,9.2323,3.1919,0.5269,8.9250
9.0000,9.0000,9-3.txt,28.0740,9.2323,3.2140,0.5358,8.9245
9.0000,9.0000,9-3.txt,28.1690,9.1805,3.2596,0.5400,8.8725
9.0000,9.0000,9-3.txt,28.2620,9.1580,3.3000,0.5537,8.8492
9.0000,9.0000,9-3.txt,28.3550,9.1775,3.3409,0.5802,8.8673
9.0000,9.0000,9-3.txt,28.4480,9.2015,3.4336,0.5916,8.8906
9.0000,9.0000,9-3.txt,28.5410,9.2157,3.4620,0.5843,8.9053
9.0000,9.0000,9-3.txt,28.6350,9.1602,3.4677,0.5614,8.8511
9.0000,9.0000,9-3.txt,28.7280,9.1483,3.4821,0.5509,8.8397
9.0000,9.0000,9-3.txt,28.8210,9.1670,3.6057,0.5549,8.8582
9.0000,9.0000,9-3.txt,28.9140,9.1700,3.7532,0.5454,8.8617
9.0000,9.0000,9-3.txt,29.0070,9.1977,3.7710,0.5358,8.8900
9.0000,9.0000,9-3.txt,29.1000,9.1602,3.8190,0.5552,8.8514
9.0000,9.0000,9-3.txt,29.1940,9.1520,3.8863,0.5860,8.8414
9.0000,9.0000,9-3.txt,29.2870,9.1850,3.9843,0.5941,8.8740
9.0000,9.0000,9-3.txt,29.3810,9.1677,4.0300,0.5925,8.8568
9.0000,9.0000,9-3.txt,29.4740,9.2097,4.0680,0.5930,8.8988
9.0000,9.0000,9-3.txt,29.5670,9.1783,4.1141,0.5907,8.8674
9.0000,9.0000,9-3.txt,29.6610,9.1692,4.1448,0.5881,8.8586
9.0000,9.0000,9-3.txt,29.7540,9.2008,4.1972,0.5951,8.8897
9.0000,9.0000,9-3.txt,29.8470,9.1587,4.2780,0.6070,8.8470
9.0000,9.0000,9-3.txt,29.9400,9.2127,4.3726,0.6205,8.9002
9.0000,9.0000,9-3.txt,30.0330,9.1835,4.3947,0.6318,8.8703
9.0000,9.0000,9-3.txt,30.1260,9.1685,4.4024,0.6451,8.8545
9.0000,9.0000,9-3.txt,30.2200,9.1955,4.4692,0.6401,8.8818
9.0000,9.0000,9-3.txt,30.3130,9.1438,4.4721,0.6129,8.8316
9.0000,9.0000,9-3.txt,30.4060,9.1858,4.5014,0.6164,8.8734
9.0000,9.0000,9-3.txt,30.5000,9.1655,4.6225,0.6453,8.8515
9.0000,9.0000,9-3.txt,30.5930,9.1640,4.7182,0.6515,8.8496
9.0000,9.0000,9-3.txt,30.6870,9.1895,4.7758,0.6253,8.8767
9.0000,9.0000,9-3.txt,30.7800,9.1288,4.8469,0.6185,8.8163
9.0000,9.0000,9-3.txt,30.8730,9.1632,4.9051,0.6525,8.8488
9.0000,9.0000,9-3.txt,30.9660,9.1670,4.9310,0.6723,8.8514
9.0000,9.0000,9-3.txt,31.0590,9.1700,4.9584,0.6697,8.8545
9.0000,9.0000,9-3.txt,31.1530,9.1925,5.0017,0.6695,8.8771
9.0000,9.0000,9-3.txt,31.2460,9.1423,5.0800,0.6690,8.8268
9.0000,9.0000,9-3.txt,31.3390,9.1542,5.2040,0.6700,8.8388
9.0000,9.0000,9-3.txt,31.4320,9.1670,5.2790,0.6815,8.8508
9.0000,9.0000,9-3.txt,31.5250,9.1798,5.3030,0.6964,8.8627
9.0000,9.0000,9-3.txt,31.6180,9.1985,5.3760,0.7020,8.8811
9.0000,9.0000,9-3.txt,31.7130,9.1558,5.4126,0.7188,8.8373
9.0000,9.0000,9-3.txt,31.8060,9.1490,5.4904,0.7508,8.8286
9.0000,9.0000,9-3.txt,31.8990,9.1542,5.5981,0.7556,8.8335
9.0000,9.0000,9-3.txt,31.9920,9.1835,5.7230,0.7372,8.8639
9.0000,9.0000,9-3.txt,32.0850,9.1880,5.7485,0.7334,8.8687
9.0000,9.0000,9-3.txt,32.1790,9.1662,5.7360,0.7401,8.8465
9.0000,9.0000,9-3.txt,32.2720,9.1378,5.8523,0.7496,8.8174
9.0000,9.0000,9-3.txt,32.3650,9.1392,6.0147,0.7667,8.8178
9.0000,9.0000,9-3.txt,32.4580,9.1835,6.0507,0.7824,8.8611
9.0000,9.0000,9-3.txt,32.5510,9.1873,6.0767,0.7927,8.8642
9.0000,9.0000,9-3.txt,32.6450,9.1820,6.1329,0.7966,8.8587
9.0000,9.0000,9-3.txt,32.7380,9.1362,6.2074,0.7911,8.8133
9.0000,9.0000,9-3.txt,32.8310,9.1310,6.3141,0.7868,8.8083
9.0000,9.0000,9-3.txt,32.9250,9.1865,6.3910,0.8000,8.8630
9.0000,9.0000,9-3.txt,33.0180,9.1940,6.4314,0.8202,8.8692
9.0000,9.0000,9-3.txt,33.1110,9.2008,6.4962,0.8366,8.8749
9.0000,9.0000,9-3.txt,33.2050,9.1392,6.5981,0.8390,8.8132
9.0000,9.0000,9-3.txt,33.2980,9.1333,6.7139,0.8270,8.8080
9.0000,9.0000,9-3.txt,33.3910,9.1842,6.7750,0.8173,8.8596
9.0000,9.0000,9-3.txt,33.4840,9.1925,6.8230,0.8297,8.8671
9.0000,9.0000,9-3.txt,33.5770,9.2082,6.9057,0.8679,8.8803
9.0000,9.0000,9-3.txt,33.6710,9.1385,6.9912,0.8890,8.8091
9.0000,9.0000,9-3.txt,33.7640,9.1325,7.0902,0.8801,8.8037
9.0000,9.0000,9-3.txt,33.8570,9.1707,7.1738,0.8858,8.8416
9.0000,9.0000,9-3.txt,33.9500,9.1783,7.2344,0.9103,8.8474
9.0000,9.0000,9-3.txt,34.0430,9.1888,7.3031,0.9239,8.8570
9.0000,9.0000,9-3.txt,34.1370,9.1220,7.3790,0.9316,8.7897
9.0000,9.0000,9-3.txt,34.2310,9.1062,7.4756,0.9341,8.7738
9.0000,9.0000,9-3.txt,34.3240,9.1408,7.5544,0.9343,8.8083
9.0000,9.0000,9-3.txt,34.4170,9.1318,7.6505,0.9471,8.7984
9.0000,9.0000,9-3.txt,34.5100,9.1670,7.7683,0.9679,8.8322
9.0000,9.0000,9-3.txt,34.6030,9.1130,7.8538,0.9803,8.7773
9.0000,9.0000,9-3.txt,34.6970,9.0853,7.8966,0.9779,8.7498
9.0000,9.0000,9-3.txt,34.7900,9.1348,7.9706,0.9753,8.7994
9.0000,9.0000,9-3.txt,34.8830,9.1115,8.0729,1.0094,8.7738
9.0000,9.0000,9-3.txt,34.9760,9.1640,8.1926,1.0778,8.8213
9.0000,9.0000,9-3.txt,35.0690,9.1212,8.3065,1.1047,8.7766
9.0000,9.0000,9-3.txt,35.1630,9.0898,8.4199,1.0929,8.7459
9.0000,9.0000,9-3.txt,35.2560,9.1408,8.5352,1.1028,8.7962
9.0000,9.0000,9-3.txt,35.3490,9.1160,8.6515,1.1213,8.7701
9.0000,9.0000,9-3.txt,35.4420,9.1753,8.7385,1.1207,8.8294
9.0000,9.0000,9-3.txt,35.5360,9.1438,8.8121,1.1140,8.7984
9.0000,9.0000,9-3.txt,35.6290,9.1160,8.9135,1.1155,8.7705
9.0000,9.0000,9-3.txt,35.7230,9.1542,9.0086,1.1216,8.8083
9.0000,9.0000,9-3.txt,35.8160,9.1227,9.0985,1.1282,8.7763
9.0000,9.0000,9-3.txt,35.9090,9.1753,9.1989,1.1251,8.8290
9.0000,9.0000,9-3.txt,36.0020,9.1535,9.3234,1.1222,8.8075
9.0000,9.0000,9-3.txt,36.0950,9.1362,9.4363,1.1336,8.7894
9.0000,9.0000,9-3.txt,36.1890,9.1565,9.5266,1.1674,8.8071
9.0000,9.0000,9-3.txt,36.2820,9.1205,9.5992,1.2011,8.7685
9.0000,9.0000,9-3.txt,36.3750,9.1467,9.8328,1.2036,8.7945
9.0000,9.0000,9-3.txt,36.4680,9.1318,10.1240,1.2019,8.7796
9.0000,9.0000,9-3.txt,36.5610,9.1348,10.1552,1.2051,8.7824
9.0000,9.0000,9-3.txt,36.6540,9.1265,10.2398,1.1914,8.7752
9.0000,9.0000,9-3.txt,36.7480,9.1085,10.3969,1.1757,8.7584
9.0000,9.0000,9-3.txt,36.8410,9.1182,10.4926,1.2009,8.7662
9.0000,9.0000,9-3.txt,36.9350,9.1100,10.5229,1.2370,8.7551
9.0000,9.0000,9-3.txt,37.0280,9.1415,10.5978,1.2258,8.7875
9.0000,9.0000,9-3.txt,37.1210,9.1242,10.7021,1.2147,8.7711
9.0000,9.0000,9-3.txt,37.2150,9.1145,10.8083,1.2426,8.7592
9.0000,9.0000,9-3.txt,37.3080,9.1122,10.9164,1.2647,8.7552
9.0000,9.0000,9-3.txt,37.4010,9.1130,11.0039,1.2504,8.7571
9.0000,9.0000,9-3.txt,37.4940,9.1490,11.1034,1.2521,8.7929
9.0000,9.0000,9-3.txt,37.5870,9.1423,11.1976,1.2962,8.7826
9.0000,9.0000,9-3.txt,37.6810,9.1378,11.4177,1.3244,8.7758
9.0000,9.0000,9-3.txt,37.7740,9.1160,11.5710,1.2893,8.7569
9.0000,9.0000,9-3.txt,37.8670,9.1055,11.6541,1.2294,8.7512
9.0000,9.0000,9-3.txt,37.9600,9.1580,11.7949,1.2273,8.8039
9.0000,9.0000,9-3.txt,38.0530,9.1520,11.8987,1.2480,8.7963
9.0000,9.0000,9-3.txt,38.1460,9.1392,11.9434,1.2414,8.7840
9.0000,9.0000,9-3.txt,38.2410,9.1100,12.0424,1.2523,8.7539
9.0000,9.0000,9-3.txt,38.3340,9.0980,12.2923,1.2917,8.7388
9.0000,9.0000,9-3.txt,38.4270,9.1647,12.4105,1.3124,8.8038
9.0000,9.0000,9-3.txt,38.5200,9.1520,12.4018,1.3166,8.7907
9.0000,9.0000,9-3.txt,38.6130,9.1558,12.5422,1.3331,8.7931
9.0000,9.0000,9-3.txt,38.7070,9.1092,12.7493,1.3400,8.7460
9.0000,9.0000,9-3.txt,38.8000,9.0965,12.8627,1.3428,8.7331
9.0000,9.0000,9-3.txt,38.8930,9.1783,12.8915,1.3691,8.8126
9.0000,9.0000,9-3.txt,38.9860,9.1520,13.1102,1.4053,8.7833
9.0000,9.0000,9-3.txt,39.0790,9.1888,13.3481,1.3974,8.8207
9.0000,9.0000,9-3.txt,39.1730,9.1400,13.4346,1.3549,8.7756
9.0000,9.0000,9-3.txt,39.2660,9.1160,13.4533,1.3528,8.7517
9.0000,9.0000,9-3.txt,39.3590,9.1700,13.6138,1.3665,8.8046
9.0000,9.0000,9-3.txt,39.4530,9.1520,13.7652,1.3669,8.7866
9.0000,9.0000,9-3.txt,39.5460,9.1933,13.8512,1.3933,8.8256
9.0000,9.0000,9-3.txt,39.6390,9.1527,13.9665,1.4318,8.7818
9.0000,9.0000,9-3.txt,39.7330,9.1512,14.1674,1.4140,8.7818
9.0000,9.0000,9-3.txt,39.8260,9.1655,14.3222,1.3836,8.7987
9.0000,9.0000,9-3.txt,39.9190,9.1370,14.3918,1.4219,8.7669
9.0000,9.0000,9-3.txt,40.0120,9.1467,14.5259,1.4556,8.7737
9.0000,9.0000,9-3.txt,40.1050,9.1408,14.6960,1.4293,8.7700
9.0000,9.0000,9-3.txt,40.1990,9.1723,14.7797,1.4230,8.8021
9.0000,9.0000,9-3.txt,40.2920,9.1707,14.9080,1.4635,8.7971
9.0000,9.0000,9-3.txt,40.3850,9.1558,15.1185,1.4650,8.7819
9.0000,9.0000,9-3.txt,40.4780,9.1167,15.3102,1.4239,8.7465
9.0000,9.0000,9-3.txt,40.5710,9.1092,15.3842,1.4219,8.7391
9.0000,9.0000,9-3.txt,40.6650,9.1542,15.4366,1.4563,8.7812
9.0000,9.0000,9-3.txt,40.7590,9.1602,15.6105,1.4686,8.7861
9.0000,9.0000,9-3.txt,40.8520,9.1925,15.7417,1.4742,8.8179
9.0000,9.0000,9-3.txt,40.9450,9.1265,15.8576,1.4919,8.7503
9.0000,9.0000,9-3.txt,41.0380,9.1295,16.0426,1.4962,8.7529
9.0000,9.0000,9-3.txt,41.1310,9.1452,16.2204,1.4903,8.7692
9.0000,9.0000,9-3.txt,41.2250,9.1220,16.2886,1.4919,8.7458
9.0000,9.0000,9-3.txt,41.3180,9.1828,16.4136,1.5066,8.8053
9.0000,9.0000,9-3.txt,41.4110,9.1392,16.6193,1.5222,8.7604
9.0000,9.0000,9-3.txt,41.5040,9.1738,16.7394,1.5284,8.7943
9.0000,9.0000,9-3.txt,41.5970,9.1610,16.8124,1.5381,8.7807
9.0000,9.0000,9-3.txt,41.6910,9.1265,17.0239,1.5543,8.7448
9.0000,9.0000,9-3.txt,41.7840,9.1318,17.1906,1.5543,8.7500
9.0000,9.0000,9-3.txt,41.8780,9.1077,17.2805,1.5269,8.7285
9.0000,9.0000,9-3.txt,41.9710,9.1707,17.4112,1.5197,8.7921
9.0000,9.0000,9-3.txt,42.0640,9.1595,17.5934,1.5572,8.7775
9.0000,9.0000,9-3.txt,42.1570,9.1602,17.7130,1.5747,8.7767
9.0000,9.0000,9-3.txt,42.2510,9.1288,17.8452,1.5678,8.7458
9.0000,9.0000,9-3.txt,42.3440,9.0980,18.0566,1.5853,8.7135
9.0000,9.0000,9-3.txt,42.4370,9.1385,18.1825,1.5973,8.7529
9.0000,9.0000,9-3.txt,42.5300,9.1542,18.2830,1.5806,8.7701
9.0000,9.0000,9-3.txt,42.6230,9.1730,18.4622,1.5868,8.7883
9.0000,9.0000,9-3.txt,42.7170,9.1445,18.6472,1.6134,8.7574
9.0000,9.0000,9-3.txt,42.8100,9.1392,18.7741,1.6100,8.7524
9.0000,9.0000,9-3.txt,42.9030,9.1318,18.9408,1.6043,8.7455
9.0000,9.0000,9-3.txt,42.9960,9.1190,19.1138,1.6260,8.7307
9.0000,9.0000,9-3.txt,43.0900,9.1378,19.2513,1.6299,8.7491
9.0000,9.0000,9-3.txt,43.1840,9.1265,19.4219,1.6203,8.7387
9.0000,9.0000,9-3.txt,43.2770,9.1617,19.5920,1.6369,8.7725
9.0000,9.0000,9-3.txt,43.3700,9.1572,19.6660,1.6564,8.7661
9.0000,9.0000,9-3.txt,43.4630,9.1408,19.8160,1.6629,8.7490
9.0000,9.0000,9-3.txt,43.5560,9.1122,20.0086,1.6752,8.7194
9.0000,9.0000,9-3.txt,43.6490,9.0860,20.1403,1.6882,8.6919
9.0000,9.0000,9-3.txt,43.7430,9.1558,20.2739,1.6855,8.7619
9.0000,9.0000,9-3.txt,43.8360,9.1378,20.4887,1.6880,8.7437
9.0000,9.0000,9-3.txt,43.9290,9.1685,20.6444,1.7008,8.7732
9.0000,9.0000,9-3.txt,44.0220,9.1167,20.7550,1.7088,8.7207
9.0000,9.0000,9-3.txt,44.1150,9.0958,20.9260,1.7098,8.6996
9.0000,9.0000,9-3.txt,44.2100,9.1423,21.1048,1.7086,8.7462
9.0000,9.0000,9-3.txt,44.3030,9.1085,21.2413,1.7107,8.7123
9.0000,9.0000,9-3.txt,44.3960,9.1775,21.3980,1.7133,8.7810
9.0000,9.0000,9-3.txt,44.4890,9.1340,21.5594,1.7159,8.7373
9.0000,9.0000,9-3.txt,44.5820,9.1400,21.7021,1.7226,8.7426
9.0000,9.0000,9-3.txt,44.6750,9.1475,21.8795,1.7260,8.7498
9.0000,9.0000,9-3.txt,44.7690,9.1085,22.0563,1.7381,8.7096
9.0000,9.0000,9-3.txt,44.8620,9.1145,22.2135,1.7504,8.7144
9.0000,9.0000,9-3.txt,44.9550,9.1092,22.4066,1.7454,8.7097
9.0000,9.0000,9-3.txt,45.0480,9.1542,22.5864,1.7457,8.7546
9.0000,9.0000,9-3.txt,45.1410,9.1490,22.7315,1.7605,8.7480
9.0000,9.0000,9-3.txt,45.2350,9.1572,22.9160,1.7579,8.7565
9.0000,9.0000,9-3.txt,45.3290,9.1025,23.0866,1.7446,8.7030
9.0000,9.0000,9-3.txt,45.4220,9.0860,23.2183,1.7537,8.6856
9.0000,9.0000,9-3.txt,45.5150,9.1220,23.4125,1.7633,8.7207
9.0000,9.0000,9-3.txt,45.6080,9.1325,23.5864,1.7619,8.7313
9.0000,9.0000,9-3.txt,45.7020,9.1662,23.7162,1.7713,8.7642
9.0000,9.0000,9-3.txt,45.7950,9.1197,23.8935,1.7796,8.7168
9.0000,9.0000,9-3.txt,45.8880,9.1318,24.0708,1.7765,8.7291
9.0000,9.0000,9-3.txt,45.9810,9.1258,24.2179,1.7903,8.7218
9.0000,9.0000,9-3.txt,46.0740,9.1017,24.4140,1.7993,8.6969
9.0000,9.0000,9-3.txt,46.1670,9.1333,24.5764,1.7866,8.7297
9.0000,9.0000,9-3.txt,46.2610,9.0980,24.7297,1.7829,8.6948
9.0000,9.0000,9-3.txt,46.3550,9.1505,24.8743,1.7837,8.7472
9.0000,9.0000,9-3.txt,46.4480,9.1385,25.0449,1.7814,8.7354
9.0000,9.0000,9-3.txt,46.5410,9.1197,25.2002,1.7907,8.7158
9.0000,9.0000,9-3.txt,46.6340,9.0815,25.3943,1.7907,8.6775
9.0000,9.0000,9-3.txt,46.7280,9.0590,25.5337,1.7725,8.6568
9.0000,9.0000,9-3.txt,46.8210,9.1227,25.6894,1.7719,8.7206
9.0000,9.0000,9-3.txt,46.9140,9.0950,25.8528,1.7752,8.6925
9.0000,9.0000,9-3.txt,47.0070,9.1318,26.0262,1.7724,8.7295
9.0000,9.0000,9-3.txt,47.1000,9.0958,26.1906,1.7882,8.6920
9.0000,9.0000,9-3.txt,47.1930,9.0598,26.3915,1.7974,8.6551
9.0000,9.0000,9-3.txt,47.2870,9.0875,26.5328,1.7899,8.6836
9.0000,9.0000,9-3.txt,47.3810,9.0605,26.6952,1.7873,8.6568
9.0000,9.0000,9-3.txt,47.4740,9.0928,26.9177,1.7836,8.6894
9.0000,9.0000,9-3.txt,47.5670,9.0688,27.0671,1.7856,8.6653
9.0000,9.0000,9-3.txt,47.6600,9.0845,27.1969,1.7959,8.6800
9.0000,9.0000,9-3.txt,47.7540,9.0845,27.3800,1.8027,8.6793
9.0000,9.0000,9-3.txt,47.8470,9.0650,27.5539,1.8074,8.6594
9.0000,9.0000,9-3.txt,47.9400,9.0455,27.7394,1.8127,8.6393
9.0000,9.0000,9-3.txt,48.0330,9.0433,27.9326,1.8067,8.6377
9.0000,9.0000,9-3.txt,48.1260,9.0920,28.0667,1.8048,8.6866
9.0000,9.0000,9-3.txt,48.2200,9.0905,28.1801,1.8195,8.6837
9.0000,9.0000,9-3.txt,48.3130,9.1152,28.3647,1.8276,8.7076
9.0000,9.0000,9-3.txt,48.4070,9.0545,28.5266,1.8292,8.6467
9.0000,9.0000,9-3.txt,48.5000,9.0508,28.7179,1.8325,8.6426
9.0000,9.0000,9-3.txt,48.5930,9.0965,28.9207,1.8292,8.6887
9.0000,9.0000,9-3.txt,48.6860,9.0808,29.0768,1.8306,8.6728
9.0000,9.0000,9-3.txt,48.7800,9.1392,29.2335,1.8461,8.7298
9.0000,9.0000,9-3.txt,48.8730,9.0913,29.3878,1.8491,8.6815
9.0000,9.0000,9-3.txt,48.9660,9.0868,29.5555,1.8383,8.6780
9.0000,9.0000,9-3.txt,49.0590,9.0988,29.7578,1.8377,8.6901
9.0000,9.0000,9-3.txt,49.1520,9.0747,29.9289,1.8488,8.6650
9.0000,9.0000,9-3.txt,49.2460,9.1152,30.0937,1.8526,8.7051
9.0000,9.0000,9-3.txt,49.3390,9.0830,30.2715,1.8457,8.6735
9.0000,9.0000,9-3.txt,49.4330,9.1190,30.4517,1.8431,8.7098
9.0000,9.0000,9-3.txt,49.5260,9.1175,30.5887,1.8559,8.7070
9.0000,9.0000,9-3.txt,49.6190,9.0875,30.7727,1.8708,8.6755
9.0000,9.0000,9-3.txt,49.7130,9.0845,30.9693,1.8759,8.6720
9.0000,9.0000,9-3.txt,49.8060,9.0770,31.1409,1.8855,8.6635
9.0000,9.0000,9-3.txt,49.8990,9.1303,31.3153,1.8862,8.7167
9.0000,9.0000,9-3.txt,49.9920,9.1227,31.4979,1.8697,8.7109
9.0000,9.0000,9-3.txt,50.0850,9.1475,31.6618,1.8701,8.7356
9.0000,9.0000,9-3.txt,50.1780,9.1070,31.8468,1.8789,8.6942
9.0000,9.0000,9-3.txt,50.2720,9.0808,32.0539,1.8829,8.6675
9.0000,9.0000,9-3.txt,50.3650,9.1115,32.2500,1.8963,8.6969
9.0000,9.0000,9-3.txt,50.4590,9.1040,32.3644,1.9092,8.6881
9.0000,9.0000,9-3.txt,50.5520,9.1333,32.5268,1.9220,8.7161
9.0000,9.0000,9-3.txt,50.6450,9.1010,32.7387,1.9353,8.6824
9.0000,9.0000,9-3.txt,50.7390,9.1288,32.9055,1.9443,8.7093
9.0000,9.0000,9-3.txt,50.8320,9.1220,33.0602,1.9523,8.7017
9.0000,9.0000,9-3.txt,50.9250,9.1145,33.2688,1.9642,8.6929
9.0000,9.0000,9-3.txt,51.0180,9.1077,33.4615,1.9758,8.6850
9.0000,9.0000,9-3.txt,51.1110,9.0905,33.6009,1.9752,8.6678
9.0000,9.0000,9-3.txt,51.2050,9.1610,33.7907,1.9727,8.7386
9.0000,9.0000,9-3.txt,51.2980,9.1355,34.0026,1.9717,8.7132
9.0000,9.0000,9-3.txt,51.3910,9.1595,34.1468,1.9628,8.7381
9.0000,9.0000,9-3.txt,51.4850,9.1115,34.3030,1.9572,8.6907
9.0000,9.0000,9-3.txt,51.5780,9.0995,34.5096,1.9571,8.6787
9.0000,9.0000,9-3.txt,51.6710,9.1572,34.6648,1.9502,8.7371
9.0000,9.0000,9-3.txt,51.7650,9.1310,34.8441,1.9448,8.7115
9.0000,9.0000,9-3.txt,51.8580,9.1753,35.0656,1.9571,8.7544
9.0000,9.0000,9-3.txt,51.9510,9.1460,35.2886,1.9715,8.7237
9.0000,9.0000,9-3.txt,52.0440,9.1408,35.5130,1.9694,8.7186
9.0000,9.0000,9-3.txt,52.1370,9.1700,35.6990,1.9697,8.7479
9.0000,9.0000,9-3.txt,52.2310,9.1295,35.9085,1.9780,8.7065
9.0000,9.0000,9-3.txt,52.3240,9.1483,36.1036,1.9778,8.7253
9.0000,9.0000,9-3.txt,52.4170,9.1355,36.2920,1.9700,8.7133
9.0000,9.0000,9-3.txt,52.5110,9.1707,36.4938,1.9730,8.7483
9.0000,9.0000,9-3.txt,52.6040,9.1595,36.6692,1.9844,8.7358
9.0000,9.0000,9-3.txt,52.6970,9.1625,36.8451,1.9846,8.7388
9.0000,9.0000,9-3.txt,52.7910,9.1197,37.0114,1.9828,8.6962
9.0000,9.0000,9-3.txt,52.8840,9.1055,37.1527,1.9882,8.6814
9.0000,9.0000,9-3.txt,52.9770,9.1542,37.3257,1.9869,8.7303
9.0000,9.0000,9-3.txt,53.0700,9.1475,37.5006,1.9899,8.7232
9.0000,9.0000,9-3.txt,53.1630,9.1835,37.6760,1.9976,8.7584
9.0000,9.0000,9-3.txt,53.2570,9.1220,37.8726,1.9921,8.6975
9.0000,9.0000,9-3.txt,53.3500,9.1258,38.0590,1.9835,8.7022
9.0000,9.0000,9-3.txt,53.4430,9.1445,38.2311,1.9739,8.7219
9.0000,9.0000,9-3.txt,53.5370,9.1212,38.4238,1.9652,8.6996
9.0000,9.0000,9-3.txt,53.6300,9.1602,38.6117,1.9572,8.7394
9.0000,9.0000,9-3.txt,53.7240,9.1167,38.7933,1.9474,8.6969
9.0000,9.0000,9-3.txt,53.8170,9.1580,38.9759,1.9473,8.7382
9.0000,9.0000,9-3.txt,53.9100,9.1378,39.1494,1.9507,8.7176
9.0000,9.0000,9-3.txt,54.0030,9.1258,39.3253,1.9489,8.7058
9.0000,9.0000,9-3.txt,54.0960,9.1010,39.5420,1.9502,8.6809
9.0000,9.0000,9-3.txt,54.1890,9.0762,39.7261,1.9572,8.6554
9.0000,9.0000,9-3.txt,54.2830,9.1483,39.8895,1.9666,8.7264
9.0000,9.0000,9-3.txt,54.3760,9.1175,40.0577,1.9752,8.6948
9.0000,9.0000,9-3.txt,54.4690,9.1385,40.2432,1.9868,8.7146
9.0000,9.0000,9-3.txt,54.5630,9.1070,40.4392,2.0183,8.6798
9.0000,9.0000,9-3.txt,54.6560,9.0800,40.6219,2.0413,8.6503
9.0000,9.0000,9-3.txt,54.7500,9.1167,40.8088,2.0413,8.6870
9.0000,9.0000,9-3.txt,54.8430,9.1062,41.0188,2.0453,8.6761
9.0000,9.0000,9-3.txt,54.9360,9.1250,41.2009,2.0446,8.6949
9.0000,9.0000,9-3.txt,55.0290,9.1040,41.3787,2.0423,8.6742
9.0000,9.0000,9-3.txt,55.1220,9.1325,41.5484,2.0464,8.7023
9.0000,9.0000,9-3.txt,55.2160,9.1182,41.7262,2.0510,8.6875
9.0000,9.0000,9-3.txt,55.3090,9.1100,41.9328,2.0568,8.6786
